tmk,lat,long,shape_area,shape_length,near_line,near_ce05,near_ce11,near_ce20,near_ce32,near_pf05,near_pf11,near_pf20,near_pf32,area,sa_ce05,sa_ce11,sa_ce20,sa_ce32,sa_pf05,sa_pf11,sa_pf20,sa_pf32,building_value,land_value,total_value,land_class,n,year_tce
43015006,21.40221793,-157.736884,5591.329117,342.3949195,28.73932502,647.6448828,782.0522323,744.087426,673.5239658,871.3811215,865.5749204,856.8294757,848.4562106,2032.15294126,0,0,0,0,0,0,0,0,1943900,1759700,3703600,RESIDENTIAL,2,NA
43015010,21.40246048,-157.7375056,3835.398407,351.8850589,53.00431627,716.3089775,850.6533762,812.7168673,742.1812192,939.8569021,934.060478,925.3289379,916.9734938,5956.34501907,0,0,0,0,0,0,0,0,232500,1880700,2113200,RESIDENTIAL A,4,NA
43015017,21.40287626,-157.7377828,1350.960861,165.1135236,51.86579833,772.1755981,906.0697535,868.2869115,797.9654852,994.7931609,989.0285552,980.3434293,972.0489541,1320.37373018,0,0,0,0,0,0,0,0,47500,3859800,3907300,RESIDENTIAL,2,NA
43015036,21.40243973,-157.7370818,4296.361267,361.2771659,29.04145449,675.9560066,810.0547402,772.1942254,701.7775768,899.0626009,893.2773976,884.5626233,876.2300744,1148.49831185,0,0,0,0,0,0,0,0,516500,5192700,5709200,RESIDENTIAL A,1,NA
43015042,21.40203512,-157.736643,5462.786484,375.3537869,20.69187399,623.5705039,758.0357416,720.0489971,649.4587729,847.444773,841.6328328,832.8791278,824.4950344,1335.91107462,0,0,0,0,0,0,0,0,160600,4529900,4690500,RESIDENTIAL,1,NA
43015047,21.40355622,-157.73792890000001,4853.335312,294.8892324,20.02779256,816.3232442,947.996366,910.9197171,841.6830391,1034.714927,1029.078176,1020.581375,1012.5282,1186.20679887,0,0,0,0,0,0,0,0,428800,4401500,4830300,RESIDENTIAL,1,NA
43017016,21.40815831,-157.7411835,3697.300339,297.9535116,20.20998751,1402.602416,1526.23973,1491.688343,1426.45962,1126.094015,1125.891095,1124.930734,1123.889606,1973.67633336,0,0,0,0,0,0,0,0,1523700,4928700,6452400,RESIDENTIAL A,2,NA
43017018,21.40824235,-157.741577,5628.551956,482.3345931,47.56051011,1435.065656,1559.363014,1524.619236,1459.055216,1084.270583,1083.948432,1083.062621,1081.713118,1773.94979289,0,0,0,0,0,0,0,0,1486900,5844000,7330900,RESIDENTIAL A,1,NA
43017019,21.40835945,-157.7419269,2250.99852,225.4341136,80.2728501,1479.744494,1604.665925,1569.740924,1503.859923,1060.326604,1060.008968,1059.06865,1057.726786,2017.53782484,0,0,0,0,0,0,0,0,1048100,5871500,6919600,RESIDENTIAL,2,NA
43017035,21.40677033,-157.7404627,5548.188751,385.3300877,30.32819209,1254.104249,1380.248365,1344.922362,1278.432879,1285.811123,1285.393234,1284.412417,1283.498135,881.108149104,0,0,0,0,0,0,0,0,541800,4959300,5501100,RESIDENTIAL,1,NA
43017059,21.4077501,-157.7414938,7435.479584,511.7181916,67.44349374,1390.17048,1515.919325,1480.732817,1414.437414,1119.244793,1118.821229,1117.846554,1116.953771,1767.21679567,0,0,0,0,0,0,0,0,957400,2388800,3346200,RESIDENTIAL,1,NA
43017060,21.40799085,-157.7410998,3929.083176,287.4255764,23.39586027,1381.857629,1505.864194,1471.199173,1405.784353,1141.18905,1140.865102,1139.983702,1138.636614,1401.35073078,0,0,0,0,0,0,0,0,1648500,4703000,6351500,RESIDENTIAL A,1,NA
43017061,0,0,5212.530685,351.7967959,13.48573755,1338.925766,1463.513076,1428.667461,1362.960603,1178.032039,1177.58759,1176.68419,1175.710727,1062.08013996,0,0,0,0,0,0,0,0,3512800,5034400,8547200,RESIDENTIAL,1,NA
43017062,21.4074987,-157.7414466,4301.777191,362.8801642,71.21634809,1369.676674,1496.250922,1460.812312,1394.101786,1143.43748,1143.229239,1142.266684,1141.198774,1559.48133052,0,0,0,0,0,0,0,0,365800,2504500,2870300,RESIDENTIAL,1,NA
43017074,21.40873189,-157.7418736,4776.781281,346.1898288,53.82107455,1495.503357,1619.216923,1584.656901,1519.385998,1047.664356,1047.389216,1046.5827630000001,1045.56954,986.427177931,0,0,0,0,0,0,0,0,45400,2178100,2223500,RESIDENTIAL,1,NA
43017075,21.4087559,-157.7415341,3706.566116,311.3941483,22.38281987,1474.606189,1597.276264,1563.024961,1498.283487,1058.482811,1058.18944,1057.419678,1056.362279,876.127457099,0,0,0,0,0,0,0,0,607300,4492300,5099600,RESIDENTIAL A,1,NA
43017076,21.4089584,-157.7416027,3019.817291,255.361335,25.15235606,1488.630577,1616.818604,1582.629929,1494.613304,1037.352989,1036.974361,1036.092274,1035.145305,919.851620666,0,0,0,0,0,0,0,0,300600,4851000,5151600,RESIDENTIAL A,1,NA
43018046,0,0,2581.14328,293.6286766,36.38656881,1476.734246,1640.711661,1606.500504,1482.750244,1011.687013,1011.336013,1010.658873,1009.486145,1339.74801018,0,0,0,0,0,0,0,0,1349300,5300100,6649400,RESIDENTIAL A,1,NA
43018047,21.40931154,-157.7418784,3225.367523,245.3148243,33.41116987,1448.219085,1664.626302,1630.583785,1454.245419,995.2699467,994.6750205,993.9850072,992.9540009,1155.04694507,0,0,0,0,0,0,0,0,281300,4593700,4875000,RESIDENTIAL A,1,NA
43018049,21.40970278,-157.7420489,4526.162079,431.4540059,33.98796819,1398.220062,1702.915169,1669.06352,1404.268521,952.4709606,951.8820795,951.2304829,950.2181886,1614.02195372,0,0,0,0,0,0,0,0,1477800,4825600,6303400,RESIDENTIAL A,1,NA
43018050,21.40951532,-157.7423293,2830.815033,222.6425651,73.15568958,1431.621001,1714.124952,1679.844644,1437.737848,960.0974581,959.5642021,958.7995126,957.7840343,1546.8227371,0,0,0,0,0,0,0,0,6400,952300,958700,RESIDENTIAL,3,NA
43018067,0,0,3880.314926,369.0378289,60.79263212,1405.07891,1733.290092,1699.304992,1411.177367,946.8890655,946.3315404,945.6382192,944.7030759,8891.38304542,0,0,0,0,0,0,0,0,6319600,10796700,17116300,RESIDENTIAL A,1,NA
43019035,0,0,3199.640305,319.199313,22.70330215,931.8025323,2133.40561,2101.899103,938.0568984,608.5123714,608.2238092,607.5987013,606.6844852,1310.8174941299999,0,0,0,0,0,0,0,0,1494500,5133100,6627600,RESIDENTIAL,1,NA
43020060,21.4161935,-157.7440962,4277.622665,495.9448991,31.94551362,666.5398498,2381.846176,2351.463361,672.9420491,446.5658647,446.1836386,445.8034535,444.9606884,1086.50653839,0,0,0,0,0,0,0,0,526500,4596900,5123400,RESIDENTIAL A,1,NA
43022010,0,0,4397.852661,351.6245279,190.2271566,190.2308663,3100.937086,3075.469885,190.2308663,25.99297284,25.14624518,23.48924773,21.28219077,3565.70205198,0,0,0,0,384.720274821,416.834131765,461.936590442,514.069665569,1076100,4834600,5910700,RESIDENTIAL,1,NA
43058046,21.39366209,-157.7481903,3665.09082,271.5533803,1527.639603,1858.914036,1969.590205,1936.624845,1879.525636,0,0,0,0,779.721111205,0,0,0,0,7.88023016514,7.88023016514,16.2559528651,66.0414046763,316300,1666000,1982300,RESIDENTIAL,1,NA
43061080,21.39682908,-157.7505832,2018.272675,203.0885569,1524.65453,2028.465774,2152.159936,2115.991095,2051.824399,8.508821924,7.902866305,4.286798882,0,1207.12538471,0,0,0,0,0,0,0,170.930685908,242100,1494400,1736500,RESIDENTIAL,1,NA
43061090,21.39752266,-157.7503773,2268.226181,239.8886467,1452.990757,1991.790539,2117.685579,2080.988026,2015.615166,77.76050005,77.10862431,76.17477473,0,463.797131902,0,0,0,0,0,0,0,130.050103308,25800,1003800,1029600,RESIDENTIAL,1,NA
43061102,21.39650678,-157.7501833,1727.612488,178.8753714,1516.581051,1997.747655,2120.30389,2084.407938,2020.863281,17.41625134,16.72398864,12.59941687,0,690.089577432,0,0,0,0,0,0,0,114.515039707,160200,1092400,1252600,RESIDENTIAL A,1,NA
43064086,21.39976151,-157.7524434,3843.919373,310.2408489,1504.934325,2202.960478,2334.096001,2296.197322,2227.92232,12.7491665,12.63822624,11.76123444,0,757.821764149,0,0,0,0,0,0,0,113.107144592,516800,1127300,1644100,RESIDENTIAL,1,NA
43065016,21.40103931,-157.7516152,3951.640152,309.1963262,1350.67102,2111.177942,2244.422537,2206.069083,2136.603828,169.3249511,168.6684012,167.9136167,0,649.713021104,0,0,0,0,0,0,0,120.046352017,105300,1069500,1174800,RESIDENTIAL,1,NA
43065063,21.40067683,-157.7528997,4802.935913,328.8128572,1487.199235,2249.827361,2382.467988,2344.242941,2275.120922,49.56749901,49.56749901,41.06991371,0,811.104976711,0,0,0,0,0,0,0,183.019167117,53000,1184800,1237800,RESIDENTIAL,1,NA
43067101,21.40375462,-157.7530089,2751.070404,244.8700812,1344.367219,2241.136071,2437.040021,2398.228792,2248.032015,163.2279235,162.2289084,161.1794867,0,560.695433806,0,0,0,0,0,0,0,114.044143789,186000,1031700,1217700,RESIDENTIAL,1,NA
43078086,21.41030622,-157.7528973,311.9220581,71.47614686,1084.828977,1594.130234,2680.196032,2642.420038,1600.821461,16.268448,15.75882859,14.90253645,0,979.707497955,0,0,0,0,0,0,0,81.713584158,144700,1386000,1530700,RESIDENTIAL,1,NA
43081057,21.40675835,-157.7534754,3292.782654,265.628698,1258.441265,1960.733328,2582.749217,2544.048344,1967.547504,192.2498707,191.6683254,190.2075945,0,737.930979811,0,0,0,0,0,0,0,126.048838903,82600,1133300,1215900,RESIDENTIAL,1,NA
43082024,0,0,1236.18013,166.1249843,1248.048129,1805.660758,2716.024287,2677.658665,1812.351514,24.46419736,24.46419736,23.2850875,0,863.06090919,0,0,0,0,0,0,0,128.994357368,344600,1124900,1469500,RESIDENTIAL A,2,NA
43083012,0,0,6692.209656,417.7526704,41.989807,261.2955985,2765.623227,2736.871236,268.1531547,210.5015114,210.3070631,209.5618761,208.6228912,2552.70770707,0,0,0,0,0,0,0,0,1156300,5169000,6325300,RESIDENTIAL,1,NA
44006005,21.42128423,-157.7642648,198.9805756,56.96569096,2050.203573,2068.722669,3962.197934,3954.889387,2071.3576,0,0,0,0,4431.2405726,0,0,0,0,797.32795656,965.437129063,1614.27580822,2153.2322915,367900,2095500,2463400,RESIDENTIAL A,2,NA
44006011,21.41981772,-157.7647964,999.5334625,130.283009,2114.372956,2141.901847,4131.487648,4124.177667,2144.993437,8.618602229,0.860193408,0,0,460.386532534,0,0,0,0,0,3.41271901155,13.066413412,22.1436575236,0,100,100,RESIDENTIAL,1,NA
44006012,21.41969232,-157.7649116,3609.511627,248.405606,2118.757436,2147.016004,4141.210703,4133.901872,2150.139519,6.881080794,2.170210948,1.20895061,0,2550.14578753,0,0,0,0,0,14.7560134202,27.5281414874,93.0642297084,929900,3272300,4202200,RESIDENTIAL,1,NA
44006017,21.42170497,-157.7642176,305.3456879,79.44084436,2044.005046,2060.103671,3915.779748,3908.474835,2062.599936,0,0,0,0,3624.58680285,0,0,0,0,1918.48499442,1987.72448222,2173.24809498,2415.82345769,210700,2000600,2211300,RESIDENTIAL,1,NA
44007029,0,0,5601.06958,300.1696171,2062.331291,2063.42041,3219.328198,3212.506225,2062.347079,0,0,0,0,2374.50046288,0,0,0,0,186.414295541,205.636981033,251.044712817,324.509915519,274800,2201300,2476100,RESIDENTIAL,1,NA
44007040,0,0,6443.493301,368.3305112,2084.090322,2085.179085,3271.310826,3264.353311,2084.520406,8.310696835,7.528996506,0,0,5556.44373405,0,0,0,0,160.624940473,182.331899612,328.619123962,2003.34700223,2821700,1879000,4700700,RESIDENTIAL,2,NA
44014007,21.41229242,-157.7716933,1455.879379,160.3145652,2921.000872,3038.487023,4562.161095,4523.432356,3042.982761,22.34013237,21.43273475,20.10549978,0,1197.08573824,0,0,0,0,0,0,0,617.66449122,151200,1214700,1365900,RESIDENTIAL,1,NA
44014009,21.41213952,-157.7717862,3889.536774,289.4856484,2956.91772,3075.972716,4585.677125,4546.934846,3080.48396,1.580679549,0.580516438,0.580516096,0,703.32710177,0,0,0,0,2.5575319687,6.51311212003,10.7904488853,16.7230937929,234300,1074300,1308600,RESIDENTIAL A,1,NA
44014010,21.41194992,-157.7718046,2973.477005,265.4370894,2949.115987,3071.761523,4564.697126,4525.943275,3076.318348,0,0,0,0,615.026117764,0,0,0,0,32.9134874286,54.1661259391,90.1809555996,142.558572285,307600,1071600,1379200,RESIDENTIAL,1,NA
44014011,21.41254141,-157.7720081,5430.434982,510.5013019,2944.230145,3056.255068,4595.688357,4556.959927,3060.66461,1.128164258,0.870892393,0.161575485,0,1278.61228964,0,0,0,0,2.61819966393,5.65952734907,16.2190450602,695.823456679,450700,1764800,2215500,RESIDENTIAL,1,NA
44014012,21.41179579,-157.7716356,3629.810684,291.4633558,2951.835747,3077.429797,4555.755904,4516.991822,3082.022807,0.992439838,0.99243984,0.864329364,0,891.318158052,0,0,0,0,48.7651875189,52.9758064749,57.5666287246,67.6586300085,500800,1124200,1625000,RESIDENTIAL,1,NA
44014017,21.41136898,-157.7720815,3473.103149,320.0361418,2983.130521,3112.304366,4566.684275,4527.899533,3116.937955,12.92381896,12.92381896,12.72880591,0,925.236075074,0,0,0,0,6.17307583025,6.17307583025,9.11707486083,119.131114046,318900,1146600,1465500,RESIDENTIAL,1,NA
44014019,21.41171075,-157.7722069,3354.307068,282.1372439,2982.14899,3106.131642,4584.534837,4545.764563,3110.701253,0,0,0,0,697.512662306,0,0,0,0,165.019383652,183.046902755,205.360612493,225.946376765,490300,1162100,1652400,RESIDENTIAL A,1,NA
44014020,21.41189323,-157.7722513,3780.887177,280.4014314,2983.210018,3104.636509,4597.769541,4559.009759,3109.174258,7.695314461,7.695314251,6.695149444,0,795.992656493,0,0,0,0,111.488148649,114.660459479,123.571453497,162.750992012,457500,1175800,1633300,RESIDENTIAL,1,NA
44014024,21.41205384,-157.7722425,3432.818649,300.1363234,2975.965389,3095.248024,4598.244702,4559.493087,3099.753671,0,0,0,0,864.967003726,0,0,0,0,160.909022657,167.862287305,185.621206812,244.189925504,528200,1174000,1702200,RESIDENTIAL,1,NA
44014025,21.41225643,-157.7722825,3998.127716,316.653831,2977.564922,3093.278383,4612.627808,4573.888201,3097.743564,0,0,0,0,806.671656455,0,0,0,0,246.391081424,258.420835932,271.426034484,319.759459228,174400,1142000,1316400,RESIDENTIAL,1,NA
44014028,21.4123096,-157.7727658,4633.079208,445.8364405,3034.700754,3146.033166,4679.583373,4640.843664,3150.437902,0,0,0,0,676.147526539,0,0,0,0,0,0,0.0592847399257,7.16132969423,477200,1118300,1595500,RESIDENTIAL,1,NA
44014034,21.41153024,-157.7726503,3578.047012,306.2033432,3050.279736,3174.532166,4638.456663,4599.664605,3179.097565,0,0,0,0,781.394407855,0,0,0,0,52.9691049221,65.8318322181,95.0759488049,139.166979837,626700,1209600,1836300,RESIDENTIAL,1,NA
44014036,21.41122238,-157.7730429,2594.95813,233.4592498,3088.718467,3214.794185,4664.956321,4626.153546,3219.378089,5.652981852,4.834620262,0,0,826.038198732,0,0,0,0,26.0987053516,35.3236474709,62.4547948545,83.0792155054,782300,1075700,1858000,RESIDENTIAL,1,NA
44014052,21.41269008,-157.7717359,5049.227997,308.4721238,2918.830765,3028.991195,4577.599097,4538.893391,3033.39348,2.188245577,1.198522425,0.245078802,0,692.143063593,0,0,0,0,0,0,0,76.0726451315,173200,1455000,1628200,RESIDENTIAL,1,NA
44014053,21.41288008,-157.7715613,2803.888962,231.5402113,2907.274821,3016.255352,4584.844653,4546.166366,3020.643308,0,0,0,0,744.11991751,0,0,0,0,0,0,0,1.82990083066,209900,1465900,1675800,RESIDENTIAL,1,NA
44016011,21.41432337,-157.7707927,2498.130096,221.2267316,2784.518587,2876.458146,4551.53147,4513.024044,2880.632435,12.09544768,12.09544768,10.50450635,0,914.274946339,0,0,0,0,0,0,0,0.315244454679,95900,1182900,1278800,RESIDENTIAL A,1,NA
44016014,21.41406257,-157.7701522,1637.019547,162.640843,2723.687996,2821.371522,4480.524871,4442.018506,2825.6319,1.704091563,0.725475448,0.549369719,0,440.32446665,0,0,0,0,0,0,0.00158047401447,2.37015644326,250100,1044100,1294200,RESIDENTIAL,1,NA
44016015,21.41403362,-157.769981,927.5871124,127.823507,2707.528891,2806.694411,4461.8784669999995,4423.373084,2810.97697,1.850922655,1.762821482,0.762658091,0,323.203180875,0,0,0,0,0,0,2.53118383286,13.1431808349,141000,997900,1138900,RESIDENTIAL,1,NA
44016016,21.41402957,-157.7697713,1600.153763,166.2292669,2685.407577,2785.083719,4440.986477,4402.489351,2789.376254,1.113743926,0.097891241,0,0,360.849325925,0,0,0,0,0,0,1.45540424088,21.19031683,21900,993000,1014900,RESIDENTIAL A,1,NA
44018069,21.41214185,-157.7761303,3650.963638,329.5048827,3378.725245,3481.757703,4998.58213,4959.775644,3486.016644,119.3145621,96.28902099,95.67841528,0,697.350965579,0,0,0,0,0,0,0,146.115985319,356100,1520200,1876300,RESIDENTIAL A,1,NA
44018073,21.41260244,-157.77556,3212.279892,243.3890321,3317.811817,3416.608998,4967.515023,4928.739182,3420.815949,50.28633887,25.94770575,25.22137247,0,754.037791962,0,0,0,0,0,0,0,41.2846969981,309300,1536800,1846100,RESIDENTIAL,1,NA
44018074,21.41255491,-157.7753623,3166.62764,296.4280478,3286.907763,3386.505763,4937.829452,4899.058416,3390.724508,20.75052648,5.133155392,3.888229231,0,655.284237647,0,0,0,0,0,1.04261323213,5.18135695448,172.628979636,245300,1502100,1747400,RESIDENTIAL,1,NA
44018075,21.41283344,-157.7751097,483.4500275,90.28291236,3258.231955,3356.942082,4917.59951,4878.839673,3361.153465,1.612964022,0.571623,0.571623,0,660.22883479,0,0,0,0,0.0693562372457,1.40146287098,10.1708851796,41.8793492677,63900,1504900,1568800,RESIDENTIAL A,2,NA
44018078,21.41273678,-157.7746964,4061.259689,275.4783644,3220.372388,3319.665249,4879.274341,4840.514574,3323.888513,44.00883288,43.00860152,0,0,673.250933759,0,0,0,0,0,0,13.8390047008,39.3629021916,91600,1505500,1597100,RESIDENTIAL,1,NA
44018080,21.41284681,-157.7743004,7675.903473,586.67354,3166.37826,3266.170866,4835.489454,4796.752114,3270.406454,41.05696622,41.02038262,37.80254882,0,1428.01764579,0,0,0,0,0,0,0,104.226457606,479300,1245100,1724400,RESIDENTIAL,2,NA
44018082,21.41287994,-157.7740787,4319.057068,342.2180392,3152.47846,3251.832731,4826.231198,4787.501398,3256.063817,28.68614583,28.68614583,25.62264589,0,674.678975332,0,0,0,0,0,0,0,1.24269279659,109300,1515900,1625200,RESIDENTIAL,1,NA
44018083,21.41282005,-157.7739139,4165.700546,288.261671,3127.510809,3228.921906,4797.079158,4758.34912,3233.183522,3.697678197,3.028218265,0.885900233,0,672.001534813,0,0,0,0,2.29335665687,7.08875987235,14.7701573566,179.160290855,139200,1509700,1648900,RESIDENTIAL,1,NA
44018085,21.41254334,-157.7734558,3983.707428,307.2516993,3088.918284,3196.245461,4740.811727,4702.069977,3200.590892,8.248457057,6.839417754,5.433210832,0,769.496380536,0,0,0,0,9.05041312265,16.0390420198,30.5924670936,64.2319844453,203300,1543600,1746900,RESIDENTIAL,1,NA
44018086,21.41253688,-157.773279,3764.451965,281.6208513,3069.596116,3177.585144,4721.078209,4682.33651,3181.941512,0.152288342,0.152288342,0,0,701.823111996,0,0,0,0,0.42619253218000003,0.436251750365,5.1874155938,129.15504880699999,22300,1441000,1463300,RESIDENTIAL,1,NA
44018087,21.41242124,-157.7731271,3418.072754,301.4485484,3055.813001,3165.924742,4702.026939,4663.285053,3170.310968,2.504763502,0.475113305,0,0,659.48448265,0,0,0,0,71.4517572525,83.259070847,104.666529437,141.015120427,12800,1421200,1434000,RESIDENTIAL,1,NA
44018092,21.41167712,-157.773435,4020.996521,453.8478164,3100.351054,3220.331784,4699.241336,4660.452628,3224.838555,1.34615901,0.901031988,0.900981864,0,807.352775171,0,0,0,0,6.22563855221,9.22226169154,16.1444270105,30.2625369705,497400,1052100,1549500,RESIDENTIAL,1,NA
44018105,21.41275939,-157.7737634,2189.325226,231.9016743,3116.629443,3220.048542,4779.825044,4741.090157,3224.338454,6.29042572,5.016779176,3.842946654,0,662.557838833,0,0,0,0,17.7119266663,29.3078981112,50.8227842713,299.04679842,94100,1499300,1593400,RESIDENTIAL A,1,NA
44021009,0,0,2004.604141,188.1957648,2137.356661,2140.652212,3600.132009,3593.164517,2142.046208,54.29675929,53.34586233,45.39716718,0,1743.12334604,0,0,0,0,0,0,0,864.648812035,565100,2045400,2610500,RESIDENTIAL,1,NA
44021010,0,0,3499.842422,237.1876451,2167.568619,2170.669648,3586.27437,3581.339725,2171.990623,42.24434992,41.52285457,23.41775008,0,1590.21496043,0,0,0,0,0,0,0,922.40125989,682500,2236700,2919200,RESIDENTIAL,1,NA
44021011,0,0,3373.914505,292.707527,2147.789749,2150.755054,3565.826172,3560.683944,2152.025811,51.06584234,51.06584234,3.04941915,0,1046.15317086,0,0,0,0,0,0,0.0289597560383,902.079181959,55600,2231000,2286600,RESIDENTIAL A,1,NA
44021012,0,0,963.9310303,133.6630532,2142.170245,2144.862851,3534.140525,3527.764594,2146.032057,15.6605612,15.6605612,0.80338793,0,762.888897003,0,0,0,0,0,0,195.5321495,659.147383987,228200,2568600,2796800,RESIDENTIAL A,1,NA
44021013,0,0,3613.013,242.4475492,2102.796501,2105.659546,3535.287758,3528.440946,2106.893034,25.16948475,25.16948475,0,0,722.184044972,0,0,0,0,0,0,49.0437589154,332.599155418,118000,1036700,1154700,RESIDENTIAL,1,NA
